inga,espanol
6 Jesuska ainirka kunata:  —¡Miski simi sungu awalla rimagkuna! Kamkunamandami ñugpata  rimag Isaías suti Santu Ispirituwa kasa sutipa nirka:  Kai alpapi kaugsagkuna sungu awalla rimaspami *kuiawankuna.  Ikuti paikuna sungupi iuiaiwaka nukamanda sugpimi iuianakú.,6 Y les respondió diciendo: — Bien profetizó Isaías acerca de vosotros hipócritas como está escrito: Este pueblo me honra de labios pero su corazón está lejos de mí.
7 Iangami nukata kunguriwagsina ruran kuna.  Nuka niskata iachachingataka  runapura imasa rurangapa niskallatami iachachinkuna.,7 Y en vano me rinden culto enseñando como doctrina los mandamientos de hombres.
8 Chasa nispaka nirka kunata:  —Kamkunapas Taita Dius ima rurangapa willaraiaskata sakispa  ñugpamandakuna iachachiskallata ruraspami kaugsanakungichi.,8 Porque dejando los mandamientos de Dios os aferráis a la tradición de los hombres.
9 Kasapasmi nirka kunata:  —Kamkunapa ñugpa iachachiskallata ruraspa kaugsangapaka Taita Dius  ima rurangapa willaraiaskata wabutingichimi.,9 Les decía también: — ¡Bien desecháis el mandamiento de Dios para establecer vuestra tradición!
10 Moiseska kasami nirka:  “Kamba taitata mamandita sumaglla kuiangi”. Kasapasmi nirka: “Maikanpas taitata i mamata kamigpika chitaka chaianmi wañuchingapa”.,10 Porque Moisés dijo: Honra a tu padre y a tu madre y: El que maldice a su padre o a su madre muera irremisiblemente.
11 Ikuti  kamkunaka kasami iachachingichi maikanpa taitata u mamata ningapa:  “Nuka mana pudiikichitachu aidangapa. Tukui nuka ima iukaska ‘Korbán’ u  Taita Diusta karaskami niraiá”.,11 Pero vosotros decís que si alguien dice a su padre o madre: “Aquello con que hubieras sido beneficiado de parte mía es Corbán ” — es decir una ofrenda a Dios — 
12 Kamkuna chasa nispami iachachinakunE  gichi kunauramanda taitata i mamata mana kuiaspa aidangapa.,12 ya no le permitís hacer nada por su padre o su madre.
13 Chasa  iachachispa Taita Dius ima rurangapa willaraiaskataka wabutingichimi.  Kamkunapura ñugpamanda iachachiskallatami ruraspa kaugsangapa  munangichi. Achka chasallata rigchakunatami ruraspa kaugsanakungichi.,13 Así invalidáis la palabra de Dios mediante vuestra tradición que habéis trasmitido y hacéis muchas cosas semejantes a éstas.
14 Chasa nispa tukui chipi kagkunataka ikuti pai kaskama kaiaspa nirkakunata:  —Tukui runakuna suma iuiarispa uiawaichi.,14 Llamando a sí otra vez a toda la multitud les decía: — Oídme todos y entended.
15 Runakuna ima mikuskaka Diuspa ñawipi ñi ima mana mapasina niraianchu. Runakunapa  sungumanda jiru iuiaikuna llugsiskami mapa niraiá.,15 No hay nada fuera del hombre que por entrar en él le pueda contaminar. Pero lo que sale del hombre es lo que contamina al hombre.
16 Rinri iukagkuna  nuka niskata uiawaspa suma iuiaringichi.,16 Si alguno tiene oídos para oír oiga.
17 Chi runakunata sakispa wasima chaiagriuraka Jesusta katiraiagkuna  pai chasa iachachiskamanda tapurkakuna.,17 Cuando entró en casa aparte de la multitud sus discípulos le preguntaron acerca de la parábola.
18 Chiura Jesuska ainirkakunata:  —Kamkunapas nukawa kaspa ¿manarachu iachaikungichi ima niraiagta? ¿Manachu iachangichi ima mikuskapas Diuspa ñawipi mana  mapasina niraiagta?,18 Y les dijo: — ¿Así que también vosotros carecéis de entendimiento? ¿No comprendéis que nada de lo que entra en el hombre desde fuera le puede contaminar?
19 Chi mikui mana sunguma iaikunchu. Wigsamami  iaikú. Wigsamandaka kanchamami llugsí—. (Chasa nispaka iachachirkami tukui mikuikunaka alli kagta.),19 Porque no entra en su corazón sino en su estómago y sale a la letrina. Así declaró limpias todas las comidas.
20 Kasapasmi nirka:  —Sungumanda jiru iuiaikuna llugsiskami Diuspa ñawipi mapa niraiá.,20 Y decía: — Lo que del hombre sale eso contamina al hombre.
21 Sungumandami jiru iuiaikuna llugsí kasa pandaringapa: sugpa warmiwa u sapalla  warmiwa siriringapa sisangapa wañuchingapa,21 Porque desde adentro del corazón del hombre salen los malos pensamientos las inmoralidades sexuales los robos los homicidios
22 sugkunapata kichungapa  munaringapa jiru mana allilla ruraikuna rurangapa llullachingapa tukui mana  allilla ruraspa kaugsangapa sugkunata jiru iuiaiwa kawangapa Taita Diusta  kamingapa iapa atun iuiaikunawa tukungapa Taita Dius iuiachiskakunata mana  uiaspalla upasina puringapa.,22 los adulterios las avaricias las maldades el engaño la sensualidad la envidia la blasfemia la insolencia y la insensatez.
23 Tukui chasa pandaringapaka sungumandami jiru  iuiaikuna llugsí. Chasa pandariikunami Diuspa ñawipi mapa niraiá.  Mana judíu kag warmipa wambrata Jesús ambiskamanda,23 Todas estas maldades salen de adentro y contaminan al hombre.
24 Chimanda llugsispa Jesuska Tiro suti puiblu suiu rirka. Chipi chaiagrispaka sug wasipi iaikugrirka. Kikinka munakurka pipas mana iachachu  chaiagrigta. Chasa munakugpipas mana pudirka pakalla kangapa.,24 Y levantándose partió de allí para los territorios de Tiro y de Sidón. Y entró en una casa y no quería que nadie lo supiese pero no pudo esconderse.
25 Paimanda iacharigllapi sug warmi paipagma rispa kungurigrirka. Chi warmipa  warmi wambra kuku waira iaikuska karka.,25 Más bien en seguida oyó de él una mujer cuya hija tenía un espíritu inmundo y vino y cayó a sus pies.
26 Chi warmi mana karka Israelmanda. Sirofenisia suti alpamanda karka. Kungurispa Jesusta mañarka:  —Nukapa wambramanda kuku wairata llugsichipuai.,26 La mujer era griega de nacionalidad sirofenicia y le rogaba que echase el demonio fuera de su hija.
27 Jesuska nirka:  —Ñugpa wasimanda wambrakuna mikuchukuna sagsagta. Mana  chaianchu wambrakunapa tandata kichuspa alkukunata sitapungapa.,27 Pero Jesús le dijo: — Deja primero que se sacien los hijos porque no es bueno tomar el pan de los hijos y echarlo a los perritos.
28 Chiura chi warmika ainirka:  —Ari taita turi. Wambrakuna mikunakuskapi misa ukuma piti urmaskakunata alkukunapasmi mikunkuna.,28 Ella respondió y le dijo: — Sí Señor; también los perritos debajo de la mesa comen de las migajas de los hijos.
29 Chasa uiaspa Jesuska paita nirka:  —Allillami ainiwarkangi. Kuku waira ñami kamba wambramanda  llugsirka. Kunaura riilla kambagma.,29 Entonces él le dijo: — Por causa de lo que has dicho vé; el demonio ha salido de tu hija.
30 Chi warmi paipagma chaiag riuraka paipa wambraka allilla sirikuskatami tarigrirka kuku waira ña llugsiska.  Sug runa mana uiai i mana allilla rimai pudigta Jesús ambiskamanda,30 Y cuando ella se fue a su casa halló a su hija acostada en la cama y que el demonio había salido.
31 Tiro puiblunigmanda llugsispaka Sidón suti puibluta Dekápolis puiblukuna-  nigtapas *ialispa Galilea kuchama ikuti chaiagrirka.,31 Al salir de nuevo de los territorios de Tiro fue por Sidón al mar de Galilea atravesando el territorio de Decápolis.
32 Chipi kagkunaka sug runa  mana uiai i mana allilla rimai pudigta Jesuspagma pusarkakuna kasa nispa:  —Kai runata maki churapuai ambiriska kangapa.,32 Entonces le trajeron un sordo y tartamudo y le rogaron que le pusiera la mano encima.
33 Chiura Jesuska runakunapa sugllapi kaskata sapallata karuajma  pusarka. Nispaka paipa iskandi rinri utkupi paipa didu churarka.  Chasallata makipi tuka churaspa paipa kallupi *ialichirka.,33 Y tomándole aparte de la multitud metió los dedos en sus orejas escupió y tocó su lengua.
34 Nispaka  awasinama kawaspa sinchi samai kachaspa nirka:  —Efata—. (Chi niraianmi: “Paskarichu”.),34 Luego mirando al cielo suspiró y le dijo: — ¡Efata! — que quiere decir: Sé abierto — .
35 Chasa nigllapi chi runapa rinrikuna allilla uiarka. Kallupas allilla  rimai kacharirirka.,35 Y de inmediato fueron abiertos sus oídos y desatada la ligadura de su lengua y hablaba bien.
36 Chipi kagkunata Jesuska nirka:  —Kamkuna kawaskata *mana ñi pitapas willanakungichi.  Maituku “*Mana willanakungichi” nigpipas kawagkuna mana uiaspalla iapa ujnarispa tukuipimi parlai apanakurka,36 El les mandó que no lo dijeran a nadie; pero cuanto más les mandaba tanto más lo proclamaban.
37 kasa nispa:  —Tukuipimi iapa suma allilla Jesús rurá. Mana rinri uianakugtapasmi  uiangapa ambí. Mana rimai pudiskakunatapasmi rimangapa ambí.  Iskai biajima Jesús tandakunata achkaiachiskamanda,37 Se maravillaban sin medida diciendo: — ¡Todo lo ha hecho bien! Aun a los sordos hace oír y a los mudos hablar.
<CAP>,Capítulo 8
1 Chi puncha kuna iapa achka runa tandariska kuna kaspaka ikuti  mana iukarkakuna ima mikungapa. Nigpi Jesuska katiraiagkunata  kaiaspa nirkakunata:,1 En aquellos días ya que otra vez había una gran multitud y no tenían qué comer Jesús llamó a sus discípulos y les dijo:
2 —Kai tukui runakuna ña kimsa punchami nukawa kaipi kankuna. Paikuna  ñi ima mana mikungapa iukagmanda nukata iapami llakiriwagsamú.,2 — Tengo compasión de la multitud porque ya hace tres días que permanecen conmigo y no tienen qué comer.
3 Sugkuna  karumandami kankuna. Paikunata mana mikui karaspalla kikinkunapagma  nuka kachagpika ñambi rinakuskallapimi diiarkai sambaiaspa urmagringakuna.,3 Si les despido a sus casas en ayunas se desmayarán en el camino; y algunos de ellos han venido de lejos.
4 Katiraiagkuna ainirka kuna:  —Kai maikan runapas mana kaugsanakuskapi paikunata ¿imawatak  iarkai anchuchisunchi?,4 Sus discípulos le respondieron: — ¿De dónde podrá alguien saciar a éstos de pan aquí en el desierto?
5 Jesuska tapurka kunata:  —¿Maituku tandatak tiapungichita?  Chiura ainirkakuna:  —Kanchis tandallami tia.,5 Y les preguntó: — ¿Cuántos panes tenéis? Ellos dijeron: — Siete.
6 Chasa uiaspa Jesuska chipi kagkunata nirka:  —Alpapi tiariichi—. Nispaka chi kanchis tandata charirispa “Pai  Siñur” Taita Diusta nirka. Chiuralla pitichispa katiraiagkunata kuaspa  richirka. Paikunaka tukuikunata karaspa aparkakuna.,6 Entonces él mandó a la multitud recostarse en tierra. Tomó los siete panes y habiendo dado gracias los partió y daba a sus discípulos para que ellos los sirviesen. Y ellos los sirvieron a la multitud.
7 Sug uchulla chalwakunapasmi tiapurkakunata. Chikunatapas chasallata  makipi charirispa “Pai Siñur” Taita Diusta nirka. Nispaka katiraiagkunata nirka:  —Tukuikunata karaichi.,7 También tenían unos pocos pescaditos. Y después de bendecirlos él mandó que también los sirviesen.
8 Tukuikunami sagsagta mikurkakuna. Nispaka kanchis saparu junda piti pitikuna tandachirkakuna.,8 Comieron y se saciaron y recogieron siete cestas de los pedazos que habían sobrado.
9 Mai chusku waranga runakunami mikurkakuna.  Chiuramanda Jesús chi runakunata: “Kaiakama” nispa kacharkakunata.,9 Y eran como cuatro mil. El los despidió;
10 Kachangallawa katiraiagkunawa kanuapi iaikurkakuna.  Chimandaka Dalmanuta suti alpama rirkakuna.  Mana kawaskasina kawachimui Jesusta mañanakuskamanda,10 y luego entrando en la barca con sus discípulos se fue a la región de Dalmanuta.
11 Chi alpama chaiag riuraka fariseokuna kaillaiag rispa Jesuswa  kallarirkakuna sinchi rimanakungapa. Paita mañanakurka mana imaurapas kawaskasina awa luarmanda kawachingapa; chasaka paimanda  iachangapa sutipa Taita Dius kachamuska kagta.,11 Salieron los fariseos y comenzaron a discutir con él pidiéndole una señal del cielo para probarle.
12 Jesuska llakirispa sinchi samai kachaspa nirka kunata:  —¿Imapatak kai punchakunamanda runakuna mañawanakungichi:  “Mana kawaskasina kawachiwai”? Kasami nuka niikichita: ñi imapas  mana kamkuna munaskasina kawangapa kangichichu.,12 El suspiró profundamente en su espíritu y dijo: “¿Por qué pide esta generación una señal? De cierto os digo que a esta generación no se le dará ninguna señal. ”
13 Chasa nispaka paikunata sakispa ikuti kanuapi katiraiagkunawanta  iaikuspa llugsirkakuna kucha sug ladu chimba *ialingapa.,13 Y dejándolos volvió a entrar en la barca y cruzó a la otra orilla.
14 Katiraiagkuna kungariska karkakuna tanda apangapa. Kanua ukupi sug  tandallami tiapurkakunata.,14 Se habían olvidado de llevar pan y no tenían consigo en la barca sino un solo pan.
15 Ña kuchapi rinakuura Jesuska nirkakunata:  —Suma iuiarispa uiawaichi. Fariseokunapa i Herodespa libadurasina  iuiaita ¡ujalallapas iuianakungichi!,15 Y él les mandó diciendo: — Mirad; guardaos de la levadura de los fariseos y de la levadura de Herodes.
16 Chasa uiaspaka kikinpura rimarina kurka iuiaspa: “Tanda mana  apamuskamandami chasa nukanchita niku”.,16 Ellos discutían los unos con los otros porque no tenían pan.
17 Chi rimarina kuskata uiaspa Jesuska nirka kunata:  —¿Imapatak ninakungichi: “Tanda mana apamuskamandami chasa  nukanchita niku”? ¿Imawantak uiawaspapas kamkunapa umapika  manara iaikú? Kamkunapa iuiaika ¿*charachu amsapisina kangichi?,17 Como Jesús lo entendió les dijo: — ¿Por qué discutís? ¿Porque no tenéis pan? ¿Todavía no entendéis ni comprendéis? ¿Tenéis endurecido vuestro corazón?
18 Ñawi iukaspapas ¿*charachu mana kawagsina kangichi? Chasallata rinri  iukaspapas ¿*charachu mana uiagsina kangichi?,18 Teniendo ojos ¿no veis? Teniendo oídos ¿no oís? ¿No os acordáis?
19 ¿Manachu iuiaringichi  nuka pichka tandata pitichiuraka pichka waranga runakuna mikugtakuna?  Chi puchuskakunataka ¿maituku saparu jundatak tandachirkangichi?  Paikunaka ainirkakuna:  —Chunga iskai saparu.,19 Cuando partí los cinco panes entre cinco mil ¿cuántas canastas llenas de pedazos recogisteis? Ellos dijeron: — Doce.
20 Jesuska tapurka:  —Chasallata nuka kanchis tandata pitichiuraka chusku waranga runakuna mikurkakuna; chi puchuskakunataka ¿maituku saparu jundatak  tandachirkangichi?  Ainirkakuna:  —Kanchis saparu.,20 — Y cuando repartí los siete panes entre los cuatro mil ¿cuántas cestas llenas de pedazos recogisteis? Ellos dijeron: — Siete.
21 Chasa ainiura Jesuska nirka kunata:  —Chasa kagpipas ¿manarachu kamkunapa iuiaipi iaikú?  Sug runa mana ñawi kawagta Jesús ambiskamanda,21 El les preguntó: — ¿Todavía no comprendéis?
22 Chiuramandaka Betsaida puibluma ikuti chaiagrirkakuna. Chipika sug  runa mana ñawi kawagta Jesuspagma pusaspa mañarkakuna kasa nispa:  —Kamba makiwa kai runata *llamkapuai ambiringapa.,22 Jesús fue a Betsaida y le trajeron un ciego y le rogaban que lo tocase.
23 Chiura Jesuska chi mana ñawi kawagta makimanda apispa chi  puiblumanda sugsinama pusarka. Chaiachigrispaka paipa tuka makipi  churaspa ñawipi *llamkarka. Nispaka paita maki churaspa tapurka:  —¿Ñachu imapas kawangi?,23 Entonces tomando al ciego de la mano le sacó fuera de la aldea. Después de mojarle los ojos con saliva e imponerle las manos le preguntó: — ¿Ves algo?
24 Chiura ainirka:  —Runakunaka sachakunasina purinakugtami kawakuni.,24 Al mirar él decía: — Veo a los hombres pero los veo como árboles que andan.
25 Ikuti Jesús ñawipi maki churarka. Chasa churaura mas allilla  tukugsamurka. Chasaka tukui allilla ñawiwa kawai kallarirka.,25 Luego puso otra vez las manos sobre sus ojos y miró intensamente. Y fue restaurada su vista y veía todo de lejos y claramente.
26 Chiura  Jesuska wasima paita kacharka kasa nispa:  —¡Ujalallapas puiblupi *kutikungi!  Kam Dius agllaska Cristomi kangi Pedro Jesusta niskamanda,26 Entonces Jesús le envió a su casa diciéndole: — No entres en la aldea.
27 Chimandaka Filipopa Sesarea suti suiu paita katiraiagkunawanta  purinakurka. Ñambi rinakuskapika Jesús tapurkakunata:  —Maikankuna nukamanda ¿pitak kagta ninkuna?,27 Salieron Jesús y sus discípulos por las aldeas de Cesarea de Filipo y en el camino les preguntó a sus discípulos diciendo: — ¿Quién dice la gente que soy yo?
28 Paikunaka ainirka kuna:  —Sugkuna ninkunami: kam kangisi Juan Bautista. Sugkunaka: kam  ñugpamanda rimag Elías; ikuti sugkunaka maikan ñugpamanda Santu  Ispirituwa rimagsi kangi.,28 Ellos respondieron: — Unos Juan el Bautista; otros Elías; otros uno de los profetas.
29 Chiura Jesús tapurka kunata:  —Kamkunaka nukamanda ¿pi kagtatak niwangichi?  Chasa tapuura Pedroka ainirka:  —Taita Dius agllaska Cristomi kangi.,29 Entonces él les preguntó: — Pero vosotros ¿quién decís que soy yo? Respondiendo Pedro le dijo: — ¡Tú eres el Cristo!
30 Pedro chasa niura Jesuska paikunata nirka:  —*Mana pitapas nukamanda chasa willanakungichi.  Jesús imasa wañungapa kagta pai musuglla willaskamanda,30 El les mandó enérgicamente que no hablasen a nadie acerca de él.
31 Nispaka iachachii kallarirka kunata kasa nispa:  —Kai Runa Tukuskataka iapa llakii i nanai iukangapami chaiawaku. Iaia sasirdutikuna Moisés ima niskata iachachig taitakuna i sug  taitakunapas wabutiwangapami kankuna. Nukata wañuchiwangapami  kankuna. Chasa wañuska kaspapas kimsa punchapika ikutimi kaugsaringapa kani—.,31 Luego comenzó a enseñarles que era necesario que el Hijo del Hombre padeciese mucho que fuese desechado por los ancianos los principales sacerdotes y los escribas y que fuese muerto y resucitado después de tres días.
32 Chasa nikurka katiraiagkuna allilla iachangapa.  Chasa uiaspa Pedroka Jesús sapallata mana uianakuskama pusaspa  piñaimi kallarirka.,32 Les decía esto claramente. Entonces Pedro le tomó aparte y comenzó a reprenderle.
